,STATION,NAME,DATE,PRCP,TMAX,TMIN
376,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-11,0.0,39.0,26.0
377,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-12,0.02,48.0,34.0
378,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-13,0.0,59.0,47.0
379,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-14,0.03,54.0,47.0
380,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-15,0.0,63.0,43.0
381,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-16,0.0,61.0,27.0
382,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-17,0.0,33.0,20.0
383,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-18,0.2,36.0,26.0
384,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-19,0.0,41.0,32.0
385,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-20,0.0,33.0,24.0
386,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-21,0.1,28.0,20.0
387,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-22,0.0,34.0,25.0
388,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-23,0.0,37.0,30.0
389,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-24,0.0,39.0,32.0
390,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-25,0.0,35.0,17.0
391,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-26,0.0,25.0,9.0
392,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-27,0.0,42.0,24.0
393,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-28,0.7,42.0,30.0
394,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-29,0.0,30.0,22.0
395,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-30,0.0,37.0,22.0
396,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-01-31,0.0,,
397,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-01,0.0,35.0,27.0
398,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-02,0.15,40.0,31.0
399,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-03,0.0,33.0,21.0
400,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-04,0.0,30.0,16.0
401,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-05,0.0,16.0,8.0
402,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-06,0.02,19.0,8.0
403,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-07,0.0,23.0,13.0
404,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-08,0.0,26.0,14.0
405,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-09,0.0,30.0,18.0
406,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-10,0.0,31.0,21.0
407,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-11,0.0,32.0,18.0
408,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-12,0.01,43.0,27.0
409,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-13,0.75,39.0,21.0
410,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-14,0.05,34.0,18.0
411,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-15,0.0,21.0,13.0
412,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-16,0.0,25.0,13.0
413,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-17,0.0,35.0,19.0
414,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-18,0.0,32.0,20.0
415,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-19,0.0,29.0,13.0
416,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-20,0.1,46.0,29.0
417,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-21,0.0,51.0,39.0
418,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-22,0.09,45.0,35.0
419,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-23,0.0,38.0,25.0
420,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-24,0.0,38.0,19.0
421,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-25,0.57,35.0,27.0
422,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-26,0.0,37.0,32.0
423,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-27,0.0,47.0,35.0
424,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-02-28,0.0,43.0,35.0
425,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-01,1.63,51.0,36.0
426,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-02,0.0,60.0,40.0
427,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-03,0.0,56.0,37.0
428,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-04,0.0,39.0,32.0
429,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-05,0.0,40.0,23.0
430,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-06,0.03,25.0,15.0
431,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-07,0.09,25.0,15.0
432,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-08,0.0,35.0,18.0
433,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-09,0.0,39.0,19.0
434,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-10,0.07,61.0,32.0
435,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-11,0.0,52.0,39.0
436,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-12,0.0,55.0,36.0
437,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-13,0.0,67.0,40.0
438,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-14,0.0,78.0,52.0
439,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-15,0.79,69.0,39.0
440,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-16,0.0,40.0,25.0
441,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-17,0.0,33.0,26.0
442,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-18,0.0,39.0,26.0
443,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-19,0.0,46.0,30.0
444,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-20,0.0,52.0,36.0
445,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-21,0.0,49.0,29.0
446,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-22,0.05,68.0,41.0
447,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-23,0.19,64.0,52.0
448,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-24,0.1,56.0,48.0
449,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-25,0.0,58.0,41.0
450,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-26,0.0,57.0,39.0
451,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-27,0.0,82.0,51.0
452,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-28,0.0,70.0,50.0
453,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-29,0.0,59.0,38.0
454,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-30,0.0,65.0,40.0
455,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-03-31,0.0,57.0,46.0
456,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-01,0.07,53.0,43.0
457,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-02,0.0,77.0,43.0
458,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-03,0.53,69.0,45.0
459,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-04,0.59,46.0,41.0
460,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-05,0.05,42.0,34.0
461,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-06,0.0,42.0,32.0
462,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-07,0.0,39.0,32.0
463,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-08,0.0,40.0,30.0
464,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-09,0.0,44.0,32.0
465,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-10,0.0,49.0,35.0
466,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-11,1.13,56.0,37.0
467,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-12,0.03,51.0,40.0
468,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-13,0.0,50.0,42.0
469,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-14,2.25,56.0,39.0
470,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-15,3.1,48.0,41.0
471,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-16,0.15,43.0,33.0
472,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-17,0.01,51.0,40.0
473,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-18,0.03,53.0,41.0
474,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-19,0.01,57.0,45.0
475,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-20,0.0,72.0,43.0
476,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-21,0.0,77.0,47.0
477,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-22,0.0,81.0,58.0
478,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-23,0.0,82.0,59.0
479,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-24,0.0,78.0,63.0
480,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-25,0.01,74.0,49.0
481,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-26,1.08,60.0,47.0
482,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-27,0.5,62.0,47.0
483,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-28,0.25,67.0,54.0
484,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-29,0.25,71.0,53.0
485,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-04-30,0.0,82.0,55.0
486,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-01,0.0,72.0,56.0
487,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-02,0.0,73.0,55.0
488,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-03,0.0,72.0,54.0
489,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-04,0.0,72.0,53.0
490,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-05,0.0,74.0,52.0
491,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-06,0.0,62.0,47.0
492,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-07,0.0,66.0,44.0
493,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-08,0.0,74.0,48.0
494,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-09,0.0,78.0,57.0
495,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-10,0.0,80.0,65.0
496,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-11,0.0,83.0,64.0
497,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-12,0.46,79.0,58.0
498,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-13,0.0,71.0,53.0
499,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-14,0.0,67.0,51.0
500,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-15,0.0,81.0,56.0
501,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-16,0.75,83.0,62.0
502,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-17,0.04,70.0,54.0
503,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-18,0.0,63.0,51.0
504,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-19,0.02,66.0,48.0
505,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-20,0.13,74.0,54.0
506,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-21,0.0,72.0,54.0
507,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-22,0.0,79.0,54.0
508,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-23,0.0,76.0,56.0
509,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-24,0.0,79.0,58.0
510,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-25,0.0,85.0,62.0
511,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-26,1.15,89.0,65.0
512,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-27,0.71,88.0,65.0
513,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-28,0.0,80.0,68.0
514,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-29,0.0,82.0,64.0
515,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-30,0.0,87.0,63.0
516,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-05-31,0.82,90.0,68.0
517,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-01,0.02,87.0,68.0
518,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-02,0.02,86.0,71.0
519,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-03,1.21,76.0,63.0
520,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-04,0.15,78.0,64.0
521,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-05,0.0,78.0,68.0
522,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-06,0.0,71.0,59.0
523,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-07,0.0,82.0,59.0
524,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-08,0.0,95.0,67.0
525,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-09,0.0,87.0,67.0
526,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-10,0.0,78.0,65.0
527,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-11,0.06,84.0,65.0
528,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-12,0.69,87.0,67.0
529,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-13,0.0,74.0,59.0
530,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-14,0.0,63.0,56.0
531,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-15,0.0,74.0,59.0
532,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-16,0.0,82.0,62.0
533,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-17,0.0,88.0,67.0
534,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-18,0.0,91.0,71.0
535,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-19,0.95,91.0,68.0
536,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-20,0.09,82.0,67.0
537,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-21,0.0,82.0,63.0
538,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-22,0.0,78.0,66.0
539,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-23,0.0,77.0,58.0
540,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-24,0.07,83.0,62.0
541,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-25,0.0,83.0,66.0
542,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-26,0.0,91.0,73.0
543,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-27,0.38,92.0,72.0
544,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-28,0.38,88.0,72.0
545,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-29,0.02,77.0,70.0
546,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-06-30,0.0,83.0,68.0
547,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-07-01,0.0,76.0,64.0
548,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2007-07-02,0.0,75.0,58.0
