dispatch_date,violent_offense_count,felony_count,misdemeanor_count,year,year_group,dispatch_wday,dispatch_month,dispatch_quarter,tmax,tmin
2014-07-12,51,57,93,2014,2014-2017,Saturday,July,3,89.0,72.0
2014-07-13,46,53,86,2014,2014-2017,Sunday,July,3,90.0,72.0
2014-07-14,53,61,87,2014,2014-2017,Monday,July,3,91.0,72.0
2014-07-15,33,39,93,2014,2014-2017,Tuesday,July,3,91.0,70.0
2014-07-16,53,63,91,2014,2014-2017,Wednesday,July,3,91.0,69.0
2014-07-17,50,56,68,2014,2014-2017,Thursday,July,3,85.0,65.0
2014-07-18,33,39,103,2014,2014-2017,Friday,July,3,85.0,65.0
2014-07-19,45,53,104,2014,2014-2017,Saturday,July,3,86.0,71.0
2014-07-20,44,54,119,2014,2014-2017,Sunday,July,3,79.0,69.0
2014-07-21,50,58,110,2014,2014-2017,Monday,July,3,81.0,69.0
2014-07-22,46,54,108,2014,2014-2017,Tuesday,July,3,89.0,71.0
2014-07-23,50,57,84,2014,2014-2017,Wednesday,July,3,90.0,72.0
2014-07-24,49,54,84,2014,2014-2017,Thursday,July,3,93.0,70.0
2014-07-25,41,52,125,2014,2014-2017,Friday,July,3,83.0,63.0
2014-07-26,49,62,91,2014,2014-2017,Saturday,July,3,86.0,70.0
2014-07-27,42,48,107,2014,2014-2017,Sunday,July,3,82.0,76.0
2014-07-28,44,55,112,2014,2014-2017,Monday,July,3,91.0,69.0
2014-07-29,53,56,113,2014,2014-2017,Tuesday,July,3,84.0,63.0
2014-07-30,52,62,87,2014,2014-2017,Wednesday,July,3,76.0,62.0
2014-07-31,43,58,88,2014,2014-2017,Thursday,July,3,82.0,67.0
2014-08-01,40,44,82,2014,2014-2017,Friday,August,3,86.0,76.0
2014-08-02,38,39,97,2014,2014-2017,Saturday,August,3,84.0,67.0
2014-08-03,48,61,103,2014,2014-2017,Sunday,August,3,76.0,66.0
2014-08-04,43,53,111,2014,2014-2017,Monday,August,3,77.0,69.0
2014-08-05,37,43,80,2014,2014-2017,Tuesday,August,3,86.0,71.0
2014-08-06,49,58,67,2014,2014-2017,Wednesday,August,3,92.0,69.0
2014-08-07,37,43,104,2014,2014-2017,Thursday,August,3,83.0,66.0
2014-08-08,31,43,111,2014,2014-2017,Friday,August,3,85.0,64.0
2014-08-09,45,50,111,2014,2014-2017,Saturday,August,3,85.0,66.0
2014-08-10,71,80,90,2014,2014-2017,Sunday,August,3,87.0,67.0
2014-08-11,59,72,117,2014,2014-2017,Monday,August,3,91.0,69.0
2014-08-12,41,54,87,2014,2014-2017,Tuesday,August,3,86.0,66.0
2014-08-13,47,57,77,2014,2014-2017,Wednesday,August,3,80.0,67.0
2014-08-14,50,61,104,2014,2014-2017,Thursday,August,3,87.0,63.0
2014-08-15,38,45,92,2014,2014-2017,Friday,August,3,80.0,59.0
2014-08-16,40,43,72,2014,2014-2017,Saturday,August,3,78.0,63.0
2014-08-17,44,52,81,2014,2014-2017,Sunday,August,3,82.0,66.0
2014-08-18,34,40,91,2014,2014-2017,Monday,August,3,84.0,64.0
2014-08-19,45,51,98,2014,2014-2017,Tuesday,August,3,86.0,67.0
2014-08-20,56,64,98,2014,2014-2017,Wednesday,August,3,88.0,72.0
2014-08-21,51,58,101,2014,2014-2017,Thursday,August,3,89.0,71.0
2014-08-22,49,57,95,2014,2014-2017,Friday,August,3,84.0,67.0
2014-08-23,49,57,111,2014,2014-2017,Saturday,August,3,76.0,67.0
2014-08-24,55,61,110,2014,2014-2017,Sunday,August,3,73.0,64.0
2014-08-25,43,58,92,2014,2014-2017,Monday,August,3,82.0,64.0
2014-08-26,45,60,77,2014,2014-2017,Tuesday,August,3,85.0,68.0
2014-08-27,56,64,79,2014,2014-2017,Wednesday,August,3,90.0,70.0
2014-08-28,33,38,91,2014,2014-2017,Thursday,August,3,91.0,70.0
2014-08-29,46,51,88,2014,2014-2017,Friday,August,3,81.0,61.0
2014-08-30,41,47,82,2014,2014-2017,Saturday,August,3,80.0,68.0
2014-08-31,56,61,89,2014,2014-2017,Sunday,August,3,80.0,73.0
2014-09-01,52,59,82,2014,2014-2017,Monday,September,3,93.0,74.0
2014-09-02,56,63,102,2014,2014-2017,Tuesday,September,3,90.0,76.0
2014-09-03,52,62,92,2014,2014-2017,Wednesday,September,3,93.0,72.0
2014-09-04,44,53,89,2014,2014-2017,Thursday,September,3,86.0,69.0
2014-09-05,37,47,102,2014,2014-2017,Friday,September,3,89.0,73.0
2014-09-06,48,53,88,2014,2014-2017,Saturday,September,3,90.0,76.0
2014-09-07,57,63,96,2014,2014-2017,Sunday,September,3,94.0,66.0
2014-09-08,48,54,93,2014,2014-2017,Monday,September,3,83.0,66.0
2014-09-09,43,51,85,2014,2014-2017,Tuesday,September,3,76.0,67.0
2014-09-10,47,51,77,2014,2014-2017,Wednesday,September,3,75.0,67.0
2014-09-11,38,43,81,2014,2014-2017,Thursday,September,3,82.0,68.0
2014-09-12,29,35,83,2014,2014-2017,Friday,September,3,84.0,62.0
2014-09-13,48,51,70,2014,2014-2017,Saturday,September,3,79.0,62.0
2014-09-14,49,53,114,2014,2014-2017,Sunday,September,3,71.0,53.0
2014-09-15,50,54,101,2014,2014-2017,Monday,September,3,71.0,52.0
2014-09-16,47,59,103,2014,2014-2017,Tuesday,September,3,71.0,53.0
2014-09-17,34,39,97,2014,2014-2017,Wednesday,September,3,74.0,56.0
2014-09-18,51,54,80,2014,2014-2017,Thursday,September,3,76.0,58.0
2014-09-19,41,45,116,2014,2014-2017,Friday,September,3,75.0,56.0
2014-09-20,38,45,89,2014,2014-2017,Saturday,September,3,69.0,58.0
2014-09-21,48,58,119,2014,2014-2017,Sunday,September,3,80.0,66.0
2014-09-22,35,42,87,2014,2014-2017,Monday,September,3,79.0,63.0
2014-09-23,35,44,73,2014,2014-2017,Tuesday,September,3,71.0,51.0
2014-09-24,43,51,62,2014,2014-2017,Wednesday,September,3,72.0,56.0
2014-09-25,46,51,87,2014,2014-2017,Thursday,September,3,72.0,59.0
2014-09-26,40,53,83,2014,2014-2017,Friday,September,3,65.0,56.0
2014-09-27,47,52,97,2014,2014-2017,Saturday,September,3,78.0,60.0
2014-09-28,50,57,92,2014,2014-2017,Sunday,September,3,84.0,62.0
2014-09-29,40,47,113,2014,2014-2017,Monday,September,3,86.0,66.0
2014-09-30,44,50,88,2014,2014-2017,Tuesday,September,3,76.0,65.0
2014-10-01,45,53,97,2014,2014-2017,Wednesday,October,4,78.0,62.0
2014-10-02,63,70,86,2014,2014-2017,Thursday,October,4,72.0,61.0
2014-10-03,43,51,92,2014,2014-2017,Friday,October,4,70.0,61.0
2014-10-04,48,55,83,2014,2014-2017,Saturday,October,4,72.0,61.0
2014-10-05,38,49,114,2014,2014-2017,Sunday,October,4,69.0,45.0
2014-10-06,53,57,101,2014,2014-2017,Monday,October,4,62.0,50.0
2014-10-07,51,62,89,2014,2014-2017,Tuesday,October,4,73.0,58.0
2014-10-08,41,49,113,2014,2014-2017,Wednesday,October,4,71.0,61.0
2014-10-09,41,50,108,2014,2014-2017,Thursday,October,4,75.0,55.0
2014-10-10,47,53,121,2014,2014-2017,Friday,October,4,71.0,53.0
2014-10-11,38,42,104,2014,2014-2017,Saturday,October,4,61.0,51.0
2014-10-12,43,48,91,2014,2014-2017,Sunday,October,4,55.0,46.0
2014-10-13,48,55,92,2014,2014-2017,Monday,October,4,65.0,51.0
2014-10-14,60,66,101,2014,2014-2017,Tuesday,October,4,71.0,61.0
2014-10-15,45,56,89,2014,2014-2017,Wednesday,October,4,80.0,70.0
2014-10-16,58,63,87,2014,2014-2017,Thursday,October,4,77.0,61.0
2014-10-17,45,55,96,2014,2014-2017,Friday,October,4,71.0,58.0
2014-10-18,48,53,112,2014,2014-2017,Saturday,October,4,73.0,58.0
2014-10-19,36,42,105,2014,2014-2017,Sunday,October,4,72.0,50.0
2014-10-20,43,46,99,2014,2014-2017,Monday,October,4,56.0,42.0
2014-10-21,35,45,85,2014,2014-2017,Tuesday,October,4,63.0,47.0
2014-10-22,37,50,104,2014,2014-2017,Wednesday,October,4,71.0,55.0
2014-10-23,42,44,77,2014,2014-2017,Thursday,October,4,57.0,50.0
2014-10-24,42,54,104,2014,2014-2017,Friday,October,4,57.0,51.0
2014-10-25,53,59,131,2014,2014-2017,Saturday,October,4,70.0,50.0
2014-10-26,35,38,104,2014,2014-2017,Sunday,October,4,70.0,54.0
2014-10-27,33,46,102,2014,2014-2017,Monday,October,4,66.0,49.0
2014-10-28,41,50,100,2014,2014-2017,Tuesday,October,4,69.0,52.0
2014-10-29,56,63,87,2014,2014-2017,Wednesday,October,4,76.0,57.0
2014-10-30,49,57,124,2014,2014-2017,Thursday,October,4,69.0,47.0
2014-10-31,45,47,95,2014,2014-2017,Friday,October,4,59.0,40.0
2014-11-01,43,53,108,2014,2014-2017,Saturday,November,4,52.0,43.0
2014-11-02,39,46,108,2014,2014-2017,Sunday,November,4,48.0,41.0
2014-11-03,44,50,99,2014,2014-2017,Monday,November,4,48.0,40.0
2014-11-04,40,44,94,2014,2014-2017,Tuesday,November,4,60.0,43.0
2014-11-05,33,38,104,2014,2014-2017,Wednesday,November,4,71.0,53.0
2014-11-06,50,56,84,2014,2014-2017,Thursday,November,4,66.0,47.0
2014-11-07,42,56,95,2014,2014-2017,Friday,November,4,53.0,46.0
2014-11-08,44,53,102,2014,2014-2017,Saturday,November,4,54.0,35.0
2014-11-09,31,38,122,2014,2014-2017,Sunday,November,4,49.0,38.0
2014-11-10,34,36,102,2014,2014-2017,Monday,November,4,57.0,40.0
2014-11-11,48,57,94,2014,2014-2017,Tuesday,November,4,63.0,45.0
2014-11-12,69,76,111,2014,2014-2017,Wednesday,November,4,71.0,51.0
2014-11-13,33,36,68,2014,2014-2017,Thursday,November,4,67.0,39.0
2014-11-14,37,43,93,2014,2014-2017,Friday,November,4,47.0,34.0
2014-11-15,36,42,96,2014,2014-2017,Saturday,November,4,41.0,31.0
2014-11-16,30,33,106,2014,2014-2017,Sunday,November,4,44.0,34.0
2014-11-17,42,49,87,2014,2014-2017,Monday,November,4,44.0,38.0
2014-11-18,46,53,71,2014,2014-2017,Tuesday,November,4,50.0,26.0
2014-11-19,43,52,78,2014,2014-2017,Wednesday,November,4,32.0,22.0
2014-11-20,46,52,76,2014,2014-2017,Thursday,November,4,39.0,23.0
2014-11-21,32,42,95,2014,2014-2017,Friday,November,4,50.0,28.0
2014-11-22,58,64,97,2014,2014-2017,Saturday,November,4,37.0,27.0
2014-11-23,46,48,101,2014,2014-2017,Sunday,November,4,46.0,28.0
2014-11-24,43,51,97,2014,2014-2017,Monday,November,4,64.0,43.0
2014-11-25,46,49,82,2014,2014-2017,Tuesday,November,4,71.0,54.0
2014-11-26,36,43,64,2014,2014-2017,Wednesday,November,4,56.0,38.0
2014-11-27,29,36,55,2014,2014-2017,Thursday,November,4,40.0,34.0
2014-11-28,32,40,76,2014,2014-2017,Friday,November,4,41.0,32.0
2014-11-29,43,47,104,2014,2014-2017,Saturday,November,4,38.0,28.0
2014-11-30,49,54,103,2014,2014-2017,Sunday,November,4,44.0,29.0
2014-12-01,44,51,93,2014,2014-2017,Monday,December,4,57.0,43.0
2014-12-02,44,49,83,2014,2014-2017,Tuesday,December,4,64.0,37.0
2014-12-03,48,50,79,2014,2014-2017,Wednesday,December,4,45.0,34.0
2014-12-04,30,40,100,2014,2014-2017,Thursday,December,4,47.0,35.0
2014-12-05,50,54,95,2014,2014-2017,Friday,December,4,45.0,35.0
2014-12-06,42,47,101,2014,2014-2017,Saturday,December,4,47.0,36.0
2014-12-07,43,50,95,2014,2014-2017,Sunday,December,4,50.0,36.0
2014-12-08,41,49,72,2014,2014-2017,Monday,December,4,47.0,26.0
2014-12-09,35,43,68,2014,2014-2017,Tuesday,December,4,38.0,27.0
2014-12-10,42,53,78,2014,2014-2017,Wednesday,December,4,44.0,37.0
2014-12-11,57,61,74,2014,2014-2017,Thursday,December,4,42.0,32.0
2014-12-12,33,35,77,2014,2014-2017,Friday,December,4,36.0,32.0
2014-12-13,45,49,115,2014,2014-2017,Saturday,December,4,41.0,35.0
2014-12-14,48,52,105,2014,2014-2017,Sunday,December,4,42.0,36.0
2014-12-15,47,51,94,2014,2014-2017,Monday,December,4,47.0,39.0
2014-12-16,63,68,66,2014,2014-2017,Tuesday,December,4,49.0,35.0
2014-12-17,50,58,75,2014,2014-2017,Wednesday,December,4,52.0,37.0
2014-12-18,56,65,64,2014,2014-2017,Thursday,December,4,53.0,34.0
2014-12-19,48,53,83,2014,2014-2017,Friday,December,4,41.0,36.0
2014-12-20,47,50,107,2014,2014-2017,Saturday,December,4,42.0,32.0
2014-12-21,45,51,104,2014,2014-2017,Sunday,December,4,35.0,31.0
2014-12-22,48,55,127,2014,2014-2017,Monday,December,4,40.0,30.0
2014-12-23,43,50,85,2014,2014-2017,Tuesday,December,4,49.0,33.0
2014-12-24,51,58,82,2014,2014-2017,Wednesday,December,4,50.0,46.0
2014-12-25,38,42,58,2014,2014-2017,Thursday,December,4,64.0,48.0
2014-12-26,36,42,93,2014,2014-2017,Friday,December,4,53.0,38.0
2014-12-27,32,35,77,2014,2014-2017,Saturday,December,4,51.0,37.0
2014-12-28,45,49,92,2014,2014-2017,Sunday,December,4,58.0,38.0
2014-12-29,42,46,107,2014,2014-2017,Monday,December,4,56.0,39.0
2014-12-30,36,45,98,2014,2014-2017,Tuesday,December,4,46.0,31.0
2014-12-31,36,42,82,2014,2014-2017,Wednesday,December,4,37.0,26.0
2015-01-01,56,65,114,2015,2014-2017,Thursday,January,1,34.0,26.0
2015-01-02,48,54,93,2015,2014-2017,Friday,January,1,41.0,30.0
2015-01-03,50,54,81,2015,2014-2017,Saturday,January,1,43.0,32.0
2015-01-04,34,38,88,2015,2014-2017,Sunday,January,1,45.0,34.0
2015-01-05,37,44,86,2015,2014-2017,Monday,January,1,57.0,37.0
2015-01-06,37,42,68,2015,2014-2017,Tuesday,January,1,38.0,18.0
2015-01-07,35,40,57,2015,2014-2017,Wednesday,January,1,24.0,18.0
